DENOM_CIA,cnpj,SETOR_ATIV,DT_REFER,total_assets,equity,net_revenue,net_income,ebit,current_ratio,debt_to_equity,gross_margin,net_margin,roe,roa,altman_zscore,altman_zone,default_flag
GOL LINHAS AEREAS INTELIGENTES S.A.,06164253000187,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,23986261000.0,-29090519000.0,19129573000.0,-6067103000.0,-196648000.0,0.2717589418908291,-0.7777410227710272,0.300301005150507,-0.3171583077154937,0.20855946227703948,-0.25294075637716107,-5.879392383096427,DISTRESS,1
SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,06347409000165,Comércio (Atacado e Varejo),2024-12-31,8922504000.0,3062351000.0,9516148000.0,522755000.0,571569000.0,1.5916520984007851,0.9461227664627602,0.3556601893959615,0.05493346677668317,0.17070381546726682,0.05858837384662422,2.3897688251876357,GREY,0
EMPREENDIMENTOS PAGUE MENOS S.A.,06626253000151,Comércio (Atacado e Varejo),2024-12-31,8983695000.0,2722409000.0,12641825000.0,103148000.0,574272000.0,1.364709041478642,0.5202656911580883,0.3184758529721777,0.008159264979542115,0.03788850242560909,0.011481689883728243,1.7893780474716985,GREY,0
BR MALLS PARTICIPACOES S.A.,06977745000191,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024-12-31,20527438000.0,12331330000.0,1570387000.0,677661000.0,976417000.0,1.002208180155855,0.28915915801458564,0.8914159376000947,0.43152484069213515,0.054954412865441116,0.03301244899631411,1.9179272858257772,GREY,0
CEMIG GERACAO E TRANSMISSAO S.A.,06981176000158,Energia Elétrica,2024-12-31,17664336000.0,11665044000.0,6108966000.0,3692313000.0,5434338000.0,1.4685365893879334,0.08846293250158337,0.43382022424089445,0.6044088312162811,0.3165279959509797,0.20902642476909405,4.446644485283317,SAFE,0
CLARO TELECOM PARTICIPAÇÕES S.A.,07043628000113,Emp. Adm. Part. - Telecomunicações,2024-12-31,103478630000.0,20107795000.0,48914896000.0,-1306614000.0,9249211000.0,0.6317684502261637,0.5184392420949189,0.4175566682182049,-0.02671198564952484,-0.06498047150371286,-0.01262689697380029,0.6852521956908473,DISTRESS,0
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07206816000115,Alimentos,2024-12-31,12768867000.0,7997943000.0,9662833000.0,645948000.0,829349000.0,2.195280775281339,0.29878795085186277,0.34421033665799666,0.06684871817612908,0.08076426651202691,0.05058773029744926,3.874787802355505,SAFE,0
ELDORADO BRASIL CELULOSE S.A.,07401436000131,Papel e Celulose,2024-12-31,16725068000.0,10820526000.0,6373370000.0,1095508000.0,2501103000.0,1.9603610747462263,0.19851826057254518,0.5612570743578358,0.17188834164657002,0.10124350701620236,0.06550095939819198,3.6435635503033916,SAFE,0
SIMPAR S.A.,07415333000120,Serviços Transporte e Logística,2024-12-31,84025791000.0,5724991000.0,41062901000.0,93833000.0,6704918000.0,1.2912642143730073,10.02585296640641,0.2575306600963239,0.0022851040163966983,0.01639006943417029,0.0011167166519146484,1.2077291582178493,GREY,0
AMBEV S.A.,07526557000100,Bebidas e Fumo,2024-12-31,162507949000.0,99580514000.0,89452669000.0,14846952000.0,21805576000.0,1.0965214441501756,0.03467272723657562,0.5124228210563511,0.16597550599636104,0.14909495245224383,0.09136138934348374,2.774547281637582,SAFE,0
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07594978000178,Brinquedos e Lazer,2024-12-31,18350302000.0,5471778000.0,5580304000.0,440576000.0,1263607000.0,1.473068106960285,1.0809309149603656,0.4144738351172266,0.07895197107541095,0.0805178865078225,0.024009196142929963,1.3837953339930915,GREY,0
CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.,07682638000107,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,3830544000.0,604454000.0,1219069000.0,436509000.0,744410000.0,0.6780431390946682,2.904581655510593,0.6898657910257746,0.3580675088940823,0.7221542085915553,0.11395483252509304,0.9972990460397986,DISTRESS,0
EMBRAER S.A.,07689002000189,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,73219718000.0,20710908000.0,35424174000.0,1923831000.0,3772121000.0,1.4746364283401159,0.7447966066963361,0.18016606399912105,0.05430842226554104,0.09288974679429796,0.026274766586781993,1.9974232661637195,GREY,0
GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.,07714104000107,Telecomunicações,2024-12-31,5156916000.0,1424510000.0,1683211000.0,44871000.0,331753000.0,1.1520479168064075,2.1475756575945413,0.5169559847220581,0.026657976926243946,0.03149925237450071,0.008701130675775987,1.0666205851115376,DISTRESS,0
SPRINGS GLOBAL PARTICIPACOES S.A.,07718269000157,Emp. Adm. Part. - Têxtil e Vestuário,2024-12-31,2310469000.0,-951614000.0,439368000.0,-613382000.0,-380569000.0,0.24512979027592433,-1.136037300838365,0.042618033174923985,-1.396055242985379,0.6445701723598013,-0.26547943296361043,-5.465306499815089,DISTRESS,1
ESSENTIA PCHS S.A.,07802794000156,Energia Elétrica,2024-12-31,880004000.0,159714000.0,332275000.0,111470000.0,202462000.0,0.5363797231185594,3.623595927720801,0.6464223910917162,0.33547513354901815,0.6979350589178156,0.12666987877327832,1.0548526468713169,DISTRESS,0
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,07816890000153,"Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração",2024-12-31,12511801000.0,5645769000.0,2544789000.0,1340986000.0,1709528000.0,1.4260275809269165,0.9619472564322061,0.833629428608816,0.5269537081463336,0.23752052200506255,0.10717769568106142,2.126486602551437,GREY,0
FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.,07820907000146,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,105314000.0,79421000.0,2507000.0,-639000.0,-354000.0,2.0525286119534383,0.15085430805454478,0.6489828480255285,-0.25488631830873554,-0.008045730977952935,-0.006067569363997189,3.8677035923360292,SAFE,0
FOZ DO RIO CLARO ENERGIA S.A.,07823262000103,Emp. Adm. Part. - Energia Elétrica,2024-12-31,1368384000.0,382851000.0,224742000.0,14871000.0,98962000.0,2.542615563523597,2.3719358183732053,0.48806631604239525,0.06616920735777024,0.03884278740293221,0.01086756349094991,2.051552261955311,GREY,0
AURA MINERALS INC.,07857093000114,,2024-12-31,6689306000.0,1380604000.0,3221711000.0,-148967000.0,1123166000.0,1.5492647210026835,1.9874149285385236,0.42593516302362316,-0.046238473904083886,-0.1078998757065748,-0.022269425258763763,2.2395999613568036,GREY,0
"GP INVESTMENTS, LTD.",07857850000150,,2024-12-31,2848174000.0,2362685000.0,-132019000.0,-360228000.0,-326139000.0,2.932066490270797,0.02036962184971759,1.0,2.7286072459267228,-0.15246552121844428,-0.1264768233963234,6.067577247871255,SAFE,0
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07859971000130,Emp. Adm. Part. - Energia Elétrica,2024-12-31,20431093000.0,6939504000.0,3718138000.0,1693915000.0,2863363000.0,1.2273548050728842,1.4121852224597031,0.6649314791435929,0.4555815303251251,0.24409741676062152,0.0829086823695629,1.6616431099070972,GREY,0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07882930000165,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,2200285000.0,1041998000.0,1179438000.0,69624000.0,85640000.0,2.26507070650723,0.6012506741855551,0.23823549860187648,0.059031504835353785,0.06681778659843877,0.03164317349797867,4.111180678215787,SAFE,0
TECNISA S.A.,08065557000112,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,1339070000.0,385798000.0,470626000.0,-151053000.0,-107429000.0,1.344777105226838,1.7586353480318715,-0.08135547122343433,-0.3209618678101082,-0.39153391152883116,-0.1128044090301478,0.5796314321299956,DISTRESS,0
LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,05917486000140,Comércio (Atacado e Varejo),2024-12-31,1455435000.0,665846000.0,837881000.0,28657000.0,59349000.0,1.7601256333650699,0.0,0.2580306750003879,0.03420175418705043,0.04303848036933465,0.019689646050837034,2.4117271294792757,GREY,0
ALLOS S.A.,05878397000132,Emp. Adm. Part. - Comércio (Atacado e Varejo),2024-12-31,27288790000.0,14134520000.0,2739848000.0,811978000.0,1453104000.0,1.8856439751750196,0.0,0.7375836177773365,0.2963587761072877,0.057446450250875164,0.029755001962344246,2.060341472683346,GREY,0
UNIGEL PARTICIPAÇÕES S.A.,05303439000107,Petroquímicos e Borracha,2024-12-31,4941406000.0,-3116958000.0,3148937000.0,-1862564000.0,-90893000.0,0.1800980244904827,-1.9461635350877362,-0.04088776625254808,-0.5914897630533732,0.5975582603294622,-0.37692996689606156,-8.602820727845476,DISTRESS,1
CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,04032433000180,Emp. Adm. Part. - Comunicação e Informática,2024-12-31,1105551000.0,149270000.0,371753000.0,-140758000.0,-53193000.0,0.4127824453373689,1.4786159308635358,0.10668642889230215,-0.3786331246822487,-0.9429758156360957,-0.12731931860221735,-1.4948493341424576,DISTRESS,0
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03014553000191,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,2767002000.0,908863000.0,1322852000.0,18312000.0,59002000.0,0.2080321435947504,1.5714953738902342,0.343318829317263,0.013842818395406289,0.02014825116656746,0.006617993048071523,-1.459863217744188,DISTRESS,0
EQUATORIAL S.A.,03220438000173,Energia Elétrica,2024-12-31,116412091000.0,29887586000.0,45366675000.0,3767805000.0,8636463000.0,1.4550901242623835,1.867901877388157,0.2878095430180854,0.08305226248121556,0.12606588568243685,0.03236609674848981,1.4697029499554435,GREY,0
ORIZON MEIO AMBIENTE S.A.,03279285000130,"Saneamento, Serv. Água e Gás",2024-12-31,2710166000.0,779421000.0,754653000.0,55922000.0,179910000.0,1.1239584587770457,1.6735422833103035,0.39022968172126793,0.07410293207606675,0.07174813098441023,0.020634160416742,0.9987411555049757,DISTRESS,0
PETRORECÔNCAVO S.A.,03342704000130,Emp. Adm. Part. - Petróleo e Gás,2024-12-31,7437571000.0,4235277000.0,3264554000.0,437498000.0,948220000.0,2.142981009235945,0.4231886131650893,0.36505721761686283,0.13401463109508988,0.10329855638722095,0.0588226989698653,2.9837430965414233,SAFE,0
LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,03378521000175,Emp. Adm. Part. - Energia Elétrica,2024-12-31,25343661000.0,5218457000.0,14876283000.0,1643779000.0,1177061000.0,1.4220588255742328,1.8215811685331507,0.15645904289398097,0.11049662069483351,0.31499330165985845,0.06485957178799069,1.1343411624249953,GREY,0
AMMO VAREJO S.A.,03494776000101,Emp. Adm. Part. - Têxtil e Vestuário,2024-12-31,413724000.0,-62488000.0,202515000.0,-76212000.0,-91685000.0,0.4747545798394511,-3.1041800025604918,0.4896476804187344,-0.37632767943115325,1.219626168224299,-0.18420976303042608,-2.976749173569138,DISTRESS,1
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03758318000124,Emp. Adm. Part. - Serviços Transporte e Logística,2024-12-31,15862329000.0,-4205998000.0,3331291000.0,-872550000.0,1191585000.0,1.0316042781550945,-0.7896330430970248,0.4188508299034819,-0.2619254817426637,0.20745373630705483,-0.05500768518923041,-0.0606776769780176,DISTRESS,1
CLEAR SALE S.A.,03802115000198,Comunicação e Informática,2024-12-31,869503000.0,704683000.0,474576000.0,-28610000.0,-74817000.0,3.3163950590963,0.007286964493254414,0.34158069518896866,-0.06028539159165234,-0.040599815803701804,-0.032903854270773074,6.5340795404252,SAFE,0
MARFRIG GLOBAL FOODS S.A.,03853896000140,Alimentos,2024-12-31,137510139000.0,19938112000.0,148860959000.0,3880870000.0,5937271000.0,1.2785680230369405,3.311237844385667,0.13227558207521692,0.02607043529794807,0.19464581200065484,0.028222428020380375,1.4449199541823334,GREY,0
CPFL GERACAO DE ENERGIA S.A.,03953509000147,Energia Elétrica,2024-12-31,14769894000.0,7017556000.0,5045523000.0,2161461000.0,3080276000.0,0.7797078172314269,0.21435796166072632,0.6536438343458151,0.42839186344012303,0.3080076596467488,0.14634235018883684,2.8548949100729257,SAFE,0
EDP - ENERGIAS DO BRASIL S.A.,03983431000103,Energia Elétrica,2024-12-31,38609789000.0,12670243000.0,17447189000.0,2469594000.0,4323685000.0,1.4761034898177028,1.0365607826148244,0.27345069741607086,0.1415468130711486,0.19491291524558763,0.06396289811374002,2.4042591487629963,GREY,0
BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.,04065053000141,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,1192404000.0,268965000.0,1051764000.0,113594000.0,126265000.0,1.551866694714924,2.427141077835406,0.3118608357007846,0.10800331633332193,0.422337478854126,0.09526469216809068,2.780195071869973,SAFE,0
HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,05197443000138,Serviços Médicos,2024-12-31,73499646000.0,48676923000.0,28914698000.0,-649376000.0,740991000.0,2.1086452314382167,0.2620274703887918,0.11415484955091006,-0.02245833589546742,-0.013340530994533077,-0.008835090171726814,2.6463120328770504,SAFE,0
BIONEXO S.A.,04069709000102,Comunicação e Informática,2024-12-31,321389000.0,260521000.0,176858000.0,-7629000.0,-10775000.0,4.367670568820587,0.024236050068900394,0.7092186952244174,-0.04313630143957299,-0.029283627807355262,-0.023737589027626956,6.9333182182736905,SAFE,0
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04149454000180,Serviços Transporte e Logística,2024-12-31,29296082000.0,3690546000.0,9872372000.0,913451000.0,3522291000.0,0.6699139154236402,5.428714612959708,0.395944156075156,0.09252599071428833,0.24751107288731802,0.031179971437818886,0.46714081890036663,DISTRESS,0
VOKE S.A.,04212396000191,Emp. Adm. Part. - Comunicação e Informática,2024-12-31,1609386000.0,113526000.0,506909000.0,22710000.0,203122000.0,0.8859096810089021,9.991975406514808,0.5658767155446046,0.04480094060275119,0.20004228106336874,0.014110971513359754,0.7272245289185607,DISTRESS,0
COPEL GERAÇÃO E TRANSMISSÃO S.A.,04370282000170,Energia Elétrica,2024-12-31,30206897000.0,14239413000.0,4521519000.0,1306964000.0,2265099000.0,0.8228010445233811,0.653633615374454,0.46971780943528046,0.28905418732067695,0.09178496332678882,0.04326707241726947,1.2149027583610832,GREY,0
ENEVA S.A,04423567000121,Energia Elétrica,2024-12-31,52770780000.0,20214767000.0,11387505000.0,549472000.0,2211909000.0,1.4727568469229821,0.8600860450184759,0.3471772789561893,0.04825218518016018,0.027181713249526944,0.010412428999533454,1.354190712724705,GREY,0
BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.,04601397000128,Telecomunicações,2024-12-31,4026085000.0,1520725000.0,1427794000.0,60794000.0,192898000.0,1.1207434376066256,1.3029594436863996,0.4209907031406491,0.04257897147627739,0.03997698466192112,0.01510002893629916,1.1161329956692154,GREY,0
BTG PACTUAL COMMODITIES SERTRADING S.A.,04626426000106,Comércio (Atacado e Varejo),2024-12-31,7063042000.0,4380538000.0,15968815000.0,292501000.0,362986000.0,2.620415028876676,0.034844121886398426,0.031177203818818115,0.0183170135041329,0.06677284844920875,0.04141289263181502,6.0871989149594015,SAFE,0
BIOMM S.A.,04752991000110,Farmacêutico e Higiene,2024-12-31,465899000.0,262784000.0,142905000.0,-59254000.0,-63227000.0,2.718940022886889,0.4619116841207988,0.12513907840873306,-0.4146390959028725,-0.22548556989771068,-0.1271820716507226,2.603817031975283,SAFE,0
METALFRIO SOLUTIONS S.A.,04821041000108,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,1980185000.0,434408000.0,2189092000.0,-22573000.0,156029000.0,1.2139493494822102,1.97017320123018,0.17025917595057677,-0.010311581240075795,-0.05196267103736579,-0.01139943995131768,1.7764341814391817,GREY,0
GRUPO FARTURA DE HORTIFRUT S.A.,04972092000122,Comércio (Atacado e Varejo),2024-12-31,2444107000.0,681819000.0,2903190000.0,83043000.0,217810000.0,1.2006019882850958,2.0998857468037704,0.4114870194510177,0.028604052783317662,0.12179625384449538,0.03397682671012357,1.3299464200906326,GREY,0
SER EDUCACIONAL S.A.,04986320000113,Educação,2024-12-31,3456087000.0,1208464000.0,1981354000.0,-1162000.0,238929000.0,1.3492715471004182,0.7979823974897059,0.5522622408716463,-0.000586467637787089,-0.0009615511922572786,-0.0003362183880209034,1.513646830602402,GREY,0
VITRU EDUCAÇÃO S.A.,20512706000140,Educação,2024-12-31,5825334000.0,2558217000.0,2141809000.0,288752000.0,447730000.0,2.2867233824601296,0.918836048701107,0.6513946855205109,0.13481687676165335,0.11287236383778233,0.049568316597812245,1.8535499209656976,GREY,0
COMPANHIA INDUSTRIAL CATAGUASES,19526748000150,Têxtil e Vestuário,2024-12-31,418460000.0,196200000.0,316150000.0,23257000.0,34231000.0,1.8637962316817864,0.7774413863404689,0.2951953186778428,0.0735631820338447,0.11853720693170235,0.05557759403527219,3.4170788452819587,SAFE,0
AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL,21240146000184,Comércio (Atacado e Varejo),2024-12-31,3638761000.0,-1745639000.0,4612367000.0,-3020012000.0,-1974231000.0,0.34777143765373353,-0.8833481607594698,-0.013372960130882907,-0.6547640289682065,1.7300323835569669,-0.8299561306719513,-10.112491673507433,DISTRESS,1
ALPARGATAS S.A.,61079117000105,Têxtil e Vestuário,2024-12-31,6839725000.0,4036379000.0,4108311000.0,107397000.0,51236000.0,2.5630739638086966,0.35267352248141215,0.4314902158088811,0.026141399713897024,0.02660726358946967,0.01570194708120575,3.5858098855411678,SAFE,0
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,61082004000150,Brinquedos e Lazer,2024-12-31,328256000.0,-553740000.0,154454000.0,-24261000.0,572000.0,0.14310433998965613,-0.1824520533102178,0.43783909772488894,-0.15707589314617945,0.043812980821324087,-0.07390877851433028,-14.918129343991156,DISTRESS,1
CAMBUCI S.A.,61088894000108,Têxtil e Vestuário,2024-12-31,368932000.0,281303000.0,437894000.0,76418000.0,95141000.0,2.8155458994944027,0.01149294532941348,0.4947019141618748,0.1745125532663156,0.2716572521444848,0.20713302180347598,7.102145591798594,SAFE,0
ETERNIT S.A.,61092037000181,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,1306516000.0,806091000.0,1161752000.0,38820000.0,36806000.0,1.8564686630440037,0.15662871809758452,0.2133097253114262,0.03341504899496622,0.04815833448084646,0.02971260971928396,3.1263546895067584,SAFE,0
IOCHPE MAXION S.A.,61156113000175,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,15961371000.0,5070982000.0,15331813000.0,380084000.0,1021036000.0,1.716366488092985,1.2598662349817058,0.11880088806196631,0.02479054499295028,0.07495274090896004,0.023812741399219402,2.29140960522706,GREY,0
ALIPERTI S.A.,61156931000178,"Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana)",2024-12-31,507871000.0,256397000.0,38279000.0,51219000.0,41026000.0,6.542894888943935,0.23029520626216377,1.0,1.3380443585255624,0.19976442782091833,0.10085041280167602,4.214802271168152,SAFE,0
BANCO BMG S/A,61186680000174,Bancos,2024-12-31,48437791000.0,41829329000.0,8743116000.0,,121921000.0,8.387051230334812,0.0,0.539133759634437,,,,6.866426724076126,SAFE,0
MARISA LOJAS S.A.,61189288000189,Comércio (Atacado e Varejo),2024-12-31,1904258000.0,284608000.0,1392169000.0,-315784000.0,-43532000.0,0.6515030286592532,2.245667725432876,0.4909949869591982,-0.2268287829997651,-1.1095401394198336,-0.1658304704509578,-1.0314483982780431,DISTRESS,0
EUROFARMA LABORATÓRIOS S.A.,61190096000192,Farmacêutico e Higiene,2024-12-31,18265951000.0,4845081000.0,10973515000.0,273796000.0,1398427000.0,0.6392600887325023,1.98338025721345,0.6572304316347132,0.024950619742170124,0.056510097560804454,0.014989419384733924,-0.5501624745103335,DISTRESS,0
AZEVEDO E TRAVASSOS S.A.,61351532000168,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,688233000.0,136381000.0,151818000.0,-266491000.0,-264236000.0,0.4016427915986949,0.8025018147689195,0.01678984046687481,-1.7553320423138232,-1.9540185216415777,-0.3872104360005986,-4.110571929284059,DISTRESS,0
BAUMER S.A.,61374161000130,Metalurgia e Siderurgia,2024-12-31,286669000.0,174544000.0,194386000.0,29261000.0,35985000.0,2.825715124346248,0.09582111100925841,0.6163406829709959,0.1505303879909047,0.1676425428545238,0.10207242499188961,5.5706332493078055,SAFE,0
COMPANHIA BRASILEIRA DE ALUMÍNIO,61409892000173,Extração Mineral,2024-12-31,13833020000.0,4011554000.0,8173649000.0,-72889000.0,659768000.0,1.9445574747259033,1.19981034781035,0.1051658812361529,-0.008917559342222794,-0.01816976662909187,-0.00526920368798715,1.8537765123620962,GREY,0
DIAGNOSTICOS DA AMERICA S.A.,61486650000183,Serviços Médicos,2024-12-31,26458471000.0,7935648000.0,15322079000.0,-1195929000.0,1093993000.0,1.5480247312207411,1.3101650930081576,0.27367356610026616,-0.07805265851977398,-0.15070338301295622,-0.04520023095816837,1.4488981647224708,GREY,0
ITAÚSA S.A.,61532644000115,Emp. Adm. Part. - Intermediação Financeira,2024-12-31,114625000000.0,94997000000.0,8235000000.0,14887000000.0,16388000000.0,2.167416897506925,0.11697211490889187,0.29775349119611416,1.807771706132362,0.15671021190142848,0.12987568157033805,6.55804822420689,SAFE,0
REDE ENERGIA PARTICIPAÇÕES S.A.,61584140000149,Energia Elétrica,2024-12-31,30059241000.0,6485030000.0,17884954000.0,2008005000.0,3438041000.0,1.383160810215519,2.4279916978024776,0.2643684182805279,0.11227342267696076,0.3096369638999357,0.06680158690633606,1.8052049435757827,GREY,0
RAIA DROGASIL S.A.,61585865000151,Comércio (Atacado e Varejo),2024-12-31,22163756000.0,6446887000.0,38871522000.0,1211373000.0,2352106000.0,1.381595067471209,0.510933416391508,0.2973071391441786,0.031163508339086904,0.18790045490172233,0.05465558274509068,2.184342156795825,GREY,0
BCO PINE S.A,62144175000120,Bancos,2024-12-31,26994482000.0,23106954000.0,2804435000.0,,17297000.0,1.1209683826726589,0.0,0.16778245885534876,,,,6.30641713832941,SAFE,0
BCO DAYCOVAL S.A.,62232889000190,Bancos,2024-12-31,91666685000.0,2817637000.0,13876329000.0,1700413000.0,2741639000.0,0.3730001650263638,9.78562249147069,0.42355006140312756,0.12254055089065703,0.6034890228940065,0.018549956290008742,-0.04876079216636869,DISTRESS,0
INTERCEMENT BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL,62258884000136,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,5651917000.0,-159346000.0,3277374000.0,-288854000.0,424464000.0,0.31574695678491665,-26.695323384333463,0.19562277603959755,-0.08813580628881537,1.8127471037867282,-0.05110726148313926,-3.411791488740956,DISTRESS,1
BANCO RCI BRASIL S.A.,62307848000115,Bancos,2024-12-31,12276584000.0,48966000.0,1891374000.0,330479000.0,500776000.0,,216.9193113589021,0.40834018020761625,0.17472958811953637,6.749152473144631,0.026919459028667908,0.4583734132135105,DISTRESS,0
CRUZEIRO DO SUL EDUCACIONAL S.A.,62984091000102,Educação,2024-12-31,4569487000.0,1470789000.0,2568352000.0,144306000.0,469915000.0,0.9291321059197818,0.6958224463196284,0.48713026874820897,0.05618622369519443,0.09811468538315149,0.03158035026688991,1.0966462272271347,DISTRESS,0
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67010660000124,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,1613887000.0,291470000.0,541312000.0,-136661000.0,-50104000.0,1.6222820023305977,1.9964421724362713,0.15491805095767322,-0.2524625354693781,-0.4688681510961677,-0.08467817139613863,1.0894788656832337,DISTRESS,0
VIVER INCORPORADORA E CONSTRUTORA S.A.,67571414000141,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,278798000.0,147792000.0,112726000.0,-40454000.0,-39242000.0,1.7100488030932761,0.13985872036375446,0.2989017617940848,-0.35887018079236377,-0.2737225289596189,-0.14510147131615003,1.458110233074696,GREY,0
MINERVA S.A.,67620377000114,Alimentos,2024-12-31,42141896000.0,87217000.0,34068866000.0,-1563806000.0,2427875000.0,1.4756804277263043,344.9110723826777,0.20556196381763925,-0.045901322339287724,-17.930059506747536,-0.037108107333376744,1.660292943935656,GREY,0
ALGAR TELECOM S/A,71208516000174,Telecomunicações,2024-12-31,6297007000.0,1159636000.0,2821787000.0,-331150000.0,132461000.0,0.97763398018534,3.547374348502461,0.33318460961086005,-0.11735471174826449,-0.2855637458650818,-0.05258847576316812,0.3456218220168177,DISTRESS,0
CONSTRUTORA TENDA S.A.,71476527000135,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,5348937000.0,956355000.0,3284401000.0,100711000.0,295128000.0,1.6395397887358234,1.2684222908857066,0.2714175278840799,0.0306634299526763,0.1053071296746501,0.018828226991643385,2.1354741117867606,GREY,0
COBRASMA S.A.,61080313000191,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,138473000.0,-27235984000.0,398000.0,-4104797000.0,-37812000.0,0.5617058565795239,-0.8807261011755625,1.0,-10313.560301507538,0.15071227094273518,-29.643302304420356,-18.851162932230405,DISTRESS,1
MANGELS INDUSTRIAL S.A.,61065298000102,Emp. Adm. Part. - Metalurgia e Siderurgia,2024-12-31,739532000.0,553000.0,948038000.0,-41575000.0,63267000.0,1.6400726122142668,1144.7848101265822,0.11970617211546372,-0.04385372738223573,-75.18083182640144,-0.05621798651038765,1.6954021252869285,GREY,0
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73178600000118,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,21240962000.0,9949274000.0,7965688000.0,1921052000.0,1992797000.0,3.272327397367575,0.6005041171848318,0.3238722129212191,0.241165860375149,0.19308464115070104,0.09044091317521306,4.315680749371862,SAFE,0
CONSTRUTORA ADOLPHO LINDENBERG S.A.,61022042000118,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,243669000.0,37096000.0,75149000.0,7950000.0,18637000.0,1.3317226427574043,1.8932499460858314,0.2678412221054172,0.10578983086933957,0.2143088203579901,0.03262622656144196,1.188608124696865,GREY,0
JSL S.A.,52548435000179,Serviços Transporte e Logística,2024-12-31,12480182000.0,1770360000.0,9056258000.0,207312000.0,1210459000.0,1.5352234822106732,4.579070358571138,0.171579807024049,0.022891573981218293,0.11710160645292483,0.01661129621346868,1.6717022427754558,GREY,0
TOTVS S.A.,53113791000122,Comunicação e Informática,2024-12-31,8531721000.0,4987121000.0,5224007000.0,735443000.0,877269000.0,2.4152816341941117,0.33316797406760335,0.694841718244252,0.14078139634958375,0.14746844923153057,0.08620101383999781,3.5302454470943267,SAFE,0
CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL,21255567000189,Têxtil e Vestuário,2024-12-31,673131000.0,99103000.0,35551000.0,-161364000.0,-108131000.0,0.28497136003742357,2.4136908065346154,-1.4389187364631093,-4.538944052206689,-1.6282453608871579,-0.23972154008655075,-3.698683706894888,DISTRESS,0
EUCATEX S.A. INDUSTRIA E COMERCIO,56643018000166,"Construção Civil, Mat. Constr. e Decoração",2024-12-31,4569192000.0,2570690000.0,2857809000.0,197999000.0,373326000.0,1.714773789754976,0.31342091033924746,0.32972392486691726,0.06928349655277873,0.07702173346455621,0.043333482156144895,2.889610453964127,SAFE,0
ROMI S.A.,56720428000163,"Máquinas, Equipamentos, Veículos e Peças",2024-12-31,2546623000.0,1229013000.0,1220011000.0,114964000.0,112620000.0,2.070667775531145,0.6960740040992244,0.29115803054234757,0.09423193725302477,0.09354172819978308,0.04514370599810023,3.3787006711203884,SAFE,0
